iso3c,year,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp
MMR,1978,0,0,,,0,,14,,31,1015,-902,-18.3
MMR,1979,0,0,,,0,,14,,86,1363,-1089,-19.2
MMR,1980,0,0,,,0,,15,,86,1791,-1459,-23.3
MMR,1981,0,0,,,0,,15,,67,1791,-1510,-24
MMR,1982,0,0,,,0,,15,,52,2117,-1975,-31.1
MMR,1983,0,0,,,0,,14,,42,2383,-2266,-34.6
MMR,1984,0,0,,,0,,15,,34,2386,-2305,-34.4
MMR,1985,0,0,,,0,,15,,42,3140,-3079,-42
MMR,1986,0,0,,,0,,15,,28,3823,-3777,-42.7
MMR,1987,0,0,,,0,,14,,35,4487,-4438,-39.4
MMR,1988,0,0,,,0,,14,,71,4682,-4547,-36
MMR,1989,0,0,,,0,,70,,54,4586,-4338,-21.8
MMR,1990,0,0,,,0,,231,,89,5291,-5120,-183.6
MMR,1991,0,0,,,0,,469,,138,5682,-5755,-242.1
MMR,1992,0,0,,,0,,641,,178,6430,-6613,-246.4
MMR,1993,0,0,,,0,,745,,208,6825,-7059,-224.9
MMR,1994,0,0,,,0,,871,,262,6999,-7187,-174.5
MMR,1995,0,0,,,0,,1149,,312,5479,-5754,-104.9
MMR,1996,0,0,,,0,,1459,,221,5485,-6493,-131
MMR,1997,0,12,,,0,,1846,,211,5610,-7008,-150.5
MMR,1998,0,10,,,0,,2161,,274,5671,-7252,-112.3
MMR,1999,0,9,,,0,,2414,,249,6038,-7946,-93.6
MMR,2000,0,7,0,0,0,,2668,,213,6175,-8415,-94.5
MMR,2001,0,5,0,0,0,,2877,,477,6541,-8546,-131.9
MMR,2002,0,26,0,0,0,,3027,,656,6530,-8458,-124.8
MMR,2003,0,8,0,0,0,,3276,,596,6937,-9075,-86.7
MMR,2004,0,3,0,0,0,,3488,,542,6858,-9134,-86.4
MMR,2005,0,2,0,0,0,,3722,,897,7186,-9243,-77.1
MMR,2006,0,0,0,0,0,,3998,,1584,7791,-8971,-61.9
MMR,2007,0,0,0,0,0,,4708,,2884,11458,-10194,-50.5
MMR,2008,0,0,0,0,0,,5572,,3868,11815,-9802,-31.2
MMR,2009,0,0,0,0,0,,6651,,5536,12449,-8312,-23.6
MMR,2010,0,0,0,0,0,,7552,,5476,13902,-10261,-22.6
MMR,2011,0,0,0,0,0,,8553,,8919,14529,-7159,-13.9
NAM,1970,,,,,,,,,,,,
NAM,1971,,,,,,,,,,,,
NAM,1972,,,,,,,,,,,,
NAM,1973,,,,,,,,,,,,
NAM,1974,,,,,,,,,,,,
NAM,1975,,,,,,,,,,,,
NAM,1976,,,,,,,,,,,,
NAM,1977,,,,,,,,,,,,
NAM,1978,,,,,,,,,,,,
NAM,1979,,,,,,,,,,,,
NAM,1980,,,,,,,,,,,,
NAM,1981,,,,,,,,,,,,
NAM,1982,,,,,,,,,,,,
NAM,1983,,,,,,,,,,,,
NAM,1984,,,,,,,,,,,,
NAM,1985,,,,,,,,,,,,
NAM,1986,,,,,,,,,,,,
NAM,1987,,,,,,,,,,,,
NAM,1988,,,,,,,,,,,,
NAM,1989,24,0,,,64,,1958,,1642,677,-862,-33.1
NAM,1990,30,0,,,80,,2047,,1918,772,-712,-25.1
NAM,1991,45,0,,,98,,2115,,2143,697,-464,-16.2
NAM,1992,44,0,,,82,,2142,,2090,647,-524,-17.4
NAM,1993,46,0,,,79,,1491,,2321,691,398,13.8
NAM,1994,85,0,,,16,,1601,,2484,750,437,13.4
NAM,1995,90,0,,,15,,1708,,2366,858,126,3.6
NAM,1996,73,0,,,13,,1492,,1817,721,-117,-3.4
NAM,1997,133,0,,,45,,1583,,1438,752,-469,-12.9
NAM,1998,171,0,,,45,,1679,,1059,677,-821,-24.2
NAM,1999,259,0,,,45,,1699,,681,631,-1040,-30.7
NAM,2000,604,0,7,73,45,,1276,,302,797,-863,-22.1
NAM,2001,625,6,0,23,10,,715,,139,668,-381,-10.7
NAM,2002,675,62,0,35,20,,1822,,408,1152,-1609,-47.8
NAM,2003,1328,6,1027,52,33,,2952,,1257,1618,-1633,-33.1
NAM,2004,1706,7,1319,62,57,,4120,,1629,2060,-2450,-37
NAM,2005,2977,43,1118,77,26,,2453,,1421,1848,390,5.4
NAM,2006,3304,73,1189,70,7,,2786,,2233,2245,890,11.2
NAM,2007,3643,43,2379,71,16,,3854,,3820,2261,2217,25.2
NAM,2008,2183,274,2077,52,11,,3543,,3283,2002,951,10.8
NAM,2009,3365,156,2359,66,68,,3132,,4822,2506,4512,50.9
NAM,2010,2332,327,2717,73,51,,5334,,6486,3473,1430,12.9
NAM,2011,2725,352,1728,491,29,,4670,,5614,4276,858,6.8
NPL,1970,0,0,,,0,,0,,12,9,92,10
NPL,1971,0,0,,,0,,5,,12,9,94,10.6
NPL,1972,0,0,,,0,,5,,22,12,103,10.4
NPL,1973,0,0,,,0,,5,,22,20,114,10.8
NPL,1974,0,0,,,0,,10,,25,28,109,8.1
NPL,1975,0,0,,,0,,10,,34,34,86,6.1
NPL,1976,0,0,,,0,,10,,45,50,113,9.1
NPL,1977,0,0,,,0,,10,,59,101,88,6.3
NPL,1978,0,0,,,0,,10,,98,113,121,7.3
NPL,1979,0,0,,,0,,10,,124,146,127,6.7
NPL,1980,0,0,,,0,,11,,101,205,69,3.5
NPL,1981,0,0,,,0,,10,,110,279,23,1
NPL,1982,0,0,,,0,,10,,107,353,-57,-2.4
NPL,1983,0,0,,,0,,10,,95,452,-234,-9.1
NPL,1984,0,0,,,0,,11,,102,470,-297,-11
NPL,1985,0,0,,,0,,11,,98,590,-447,-15.9
NPL,1986,0,0,,,0,,13,,127,744,-543,-17.7
NPL,1987,0,0,,,0,,14,,137,986,-685,-21.6
NPL,1988,0,0,,,0,,15,,205,1165,-755,-20.2
NPL,1989,0,0,,,0,,15,,242,1356,-917,-24.2
NPL,1990,0,0,,,0,,21,,330,1627,-1023,-26.3
NPL,1991,0,0,,,0,,23,,372,1765,-1020,-23.9
NPL,1992,0,0,,,0,,23,,406,1798,-948,-24.5
NPL,1993,0,0,,,0,,23,,488,2003,-898,-21.6
NPL,1994,0,0,,,0,,23,,511,2320,-1139,-26.2
NPL,1995,0,0,,,0,,23,,534,2410,-1313,-27.8
NPL,1996,0,0,,,0,,43,,537,2398,-1333,-27.4
NPL,1997,0,1,,,0,,64,,575,2414,-1277,-24.2
NPL,1998,0,0,,,0,,79,,467,2671,-1527,-29.1
NPL,1999,0,0,,,0,,83,,490,3031,-1779,-32.9
NPL,2000,0,0,,,0,,76,,533,2878,-1475,-25.7
NPL,2001,0,0,,,0,,95,,517,2743,-1284,-21.8
NPL,2002,0,0,,,0,,87,,455,3001,-1616,-27
NPL,2003,0,0,,,0,,109,,626,3175,-1436,-22.7
NPL,2004,0,3,,,0,,112,,749,3369,-1274,-17.5
NPL,2005,0,5,,,0,,118,,957,3191,-858,-10.5
NPL,2006,0,0,,,0,,122,,951,3404,-640,-7.1
NPL,2007,0,40,,,0,,144,,1179,3615,-606,-5.9
NPL,2008,0,36,,,0,,135,,1577,3698,166,1.3
NPL,2009,0,36,,,0,,181,,2077,3570,1051,8.2
NPL,2010,0,36,,,0,,235,,2433,3899,1187,7.4
NPL,2011,0,59,,,0,,219,,2733,3819,2267,11.9
NLD,1970,3023,5979,,,12535,,3197,,9667,10082,7422,21.7
NLD,1971,3851,5928,,,14068,,4456,,12211,12520,8949,22.5
NLD,1972,5225,7554,,,14232,,5451,,14182,14491,8870,18
NLD,1973,4939,6770,,,15639,,7314,,18980,18175,11551,16.9
NLD,1974,3898,5034,,,18481,,9450,,23643,21857,14312,17.8
NLD,1975,5509,7071,,,19922,,9813,,27869,26180,15120,16.1
NLD,1976,5859,7654,,,20967,,11569,,36726,32634,16873,16.5
NLD,1977,5533,8639,,,25353,,13236,,44057,40883,17927,14.9
NLD,1978,6213,10055,,,30763,,16031,,58291,55054,19216,13
NLD,1979,6124,11560,,,37772,,18970,,67515,67932,20540,12.2
NLD,1980,6906,12662,3141,8518,42135,,19167,,74280,77595,25543,14.1
NLD,1981,6099,10350,3762,8349,40236,,18405,,72840,78321,21439,14
NLD,1982,6419,11643,5263,11169,39737,,17975,,70352,78193,18830,12.8
NLD,1983,7452,15715,6047,10312,39121,,16924,,75257,70221,29140,20.5
NLD,1984,7049,16611,7060,10400,39944,,18196,,74556,66200,29778,22.3
NLD,1985,10473,27430,12198,15533,47772,,24952,,97985,84163,30467,22.7
NLD,1986,18111,37181,18809,19396,59352,,35213,,127968,114275,29954,16
NLD,1987,21772,37075,25296,33275,75123,,46566,,163278,155455,37082,16.3
NLD,1988,25856,42661,28419,34502,76586,,45882,,164882,152969,41887,17.2
NLD,1989,34038,57478,27131,42305,92266,,56536,,191231,178252,41777,17.4
NLD,1990,33255,55977,30951,46507,106899,,68731,,252703,233030,52604,17.8
NLD,1991,42096,66476,35943,54436,117255,,72475,,268312,251641,54870,18
NLD,1992,44209,65817,40291,66318,121061,,74440,,262136,264941,44145,13.1
NLD,1993,59663,92380,46807,72252,120123,,74478,,274420,268828,49863,15.2
NLD,1994,67258,105239,52209,71171,142953,,93409,,200072,285714,-39546,-11.2
NLD,1995,91747,129955,72265,95311,172672,,116049,,339422,340108,51443,12.3
NLD,1996,107708,179628,97049,96903,194025,,126543,,355433,352568,25194,6
NLD,1997,124066,224692,118091,93645,198554,,122193,,391642,374251,17993,4.6
NLD,1998,173149,308671,189991,136902,229000,,164473,,526176,499908,-23309,-5.8
NLD,1999,249426,363796,203649,172803,260875,800034,192228,606712,497992,512388,-41045,-10
NLD,2000,253589,350571,224709,216443,305461,892192,243732,684246,529540,575980,-67247,-17.4
NLD,2001,235023,283978,250673,263614,332155,956892,282882,759027,610277,675579,-60812,-15.2
NLD,2002,217387,262251,352616,385112,396530,1191192,349969,934882,785065,909503,-127937,-29.1
NLD,2003,349817,314555,482600,551569,554818,1752076,458224,1338279,1020777,1176404,-20743,-3.8
NLD,2004,442993,368434,615946,677021,629512,1965660,519479,1538182,1256451,1425096,13830,2.3
NLD,2005,474963,536655,623182,683167,643913,2009455,479421,1598931,1286035,1408591,-27356,-4.3
NLD,2006,554984,658499,714870,812058,800463,2655219,552748,2028279,1668168,1806755,9808,1.4
NLD,2007,644101,667407,833528,905414,942085,3386303,766620,2877100,2049227,2276055,-67416,-8.6
NLD,2008,408681,333819,737317,934678,889888,3486018,645601,2924141,1769267,2089313,17496,2
NLD,2009,561056,445219,844990,1046548,952641,3937669,644254,3239248,1803673,2111682,108321,13.6
NLD,2010,615496,460155,776348,1079969,955867,4038043,585341,3254323,1748518,2129013,156639,20.1
NLD,2011,584707,426288,753340,1118151,978897,4253653,585437,3421803,1838459,2213084,243479,29.1
NCL,1970,,,,,,,,,,,,
NCL,1971,,,,,,,,,,,,
NCL,1972,,,,,,,,,,,,
NCL,1973,,,,,,,,,,,,
NCL,1974,,,,,,,,,,,,
NCL,1975,0,0,,,0,,10,,11,,,
NCL,1976,0,0,,,0,,10,,48,,,
NCL,1977,0,0,,,0,,13,,84,,,
NCL,1978,0,0,,,0,,16,,112,,,
NCL,1979,0,0,,,0,,20,,127,,,
NCL,1980,0,0,,,0,,22,,140,,,
NCL,1981,0,0,,,0,,23,,0,,,
NCL,1982,0,0,,,0,,25,,0,,,
NCL,1983,0,0,,,0,,25,,1,,,
NCL,1984,0,0,,,0,,28,,4,,,
NCL,1985,0,0,,,0,,28,,8,,,
NCL,1986,0,0,,,0,,28,,3,,,
NCL,1987,0,0,,,0,,29,,16,,,
NCL,1988,0,0,,,0,,30,,4,,,
NCL,1989,0,0,,,0,,39,,10,,,
NCL,1990,0,0,,,0,,70,,25,,,
NCL,1991,0,0,,,0,,73,,59,,,
NCL,1992,0,0,,,0,,73,,87,,,
NCL,1993,0,0,,,0,,93,,81,,,
NCL,1994,0,0,,,0,,93,,135,,,
NCL,1995,0,0,,,0,,94,,112,,,
NCL,1996,0,0,,,0,,93,,55,,,
NCL,1997,0,0,,,0,,103,,46,,,
NCL,1998,0,0,,,0,,103,,83,,,
NCL,1999,0,0,,,0,,107,,87,,,
NCL,2000,0,0,,,0,,67,,88,,,
NCL,2001,0,0,,,0,,170,,68,,,
NCL,2002,0,0,,,4,,229,,131,1343,-1438,-38.6
NCL,2003,0,0,,,18,,345,,139,1350,-1538,-31.4
NCL,2004,0,0,,,29,,372,,486,1551,-1409,-23.9
NCL,2005,0,0,,,59,,366,,608,1681,-1379,-22.1
NCL,2006,0,0,,,90,,1115,,755,2074,-2344,-33.6
NCL,2007,0,0,,,97,,1532,,1245,2774,-2964,-33.7
NCL,2008,0,0,,,160,,3279,,1191,3597,-5524,-60.5
NCL,2009,0,0,,,219,,4461,,1341,3829,-6730,-76.9
NCL,2010,0,0,,,295,,6323,,1198,3473,-8304,-93.8
NCL,2011,0,0,,,336,,8068,,1142,3647,-10238,-103.8
NZL,1970,0,0,,,34,,1463,,137,656,-1691,-26.2
NZL,1971,0,0,,,48,,1644,,141,788,-1751,-23
NZL,1972,0,0,,,52,,1710,,193,896,-1528,-16.4
NZL,1973,0,0,,,78,,2062,,194,1020,-1764,-14.4
NZL,1974,0,0,,,96,,1912,,270,1797,-2705,-19.7
NZL,1975,0,0,,,110,,1641,,302,2712,-3514,-25.5
NZL,1976,0,0,,,145,,1647,,306,3222,-3928,-28.7
NZL,1977,0,0,,,189,,1874,,435,4085,-4892,-34.8
NZL,1978,0,0,,,251,,2029,,505,4789,-5610,-32.9
NZL,1979,0,0,,,303,,1898,,699,5545,-5991,-30.6
NZL,1980,0,0,,,400,,1929,,653,6316,-6840,-30.6
NZL,1981,0,58,,,454,,1755,,657,8548,-8575,-36.8
NZL,1982,0,102,,,486,,1718,,807,11246,-11137,-48.3
NZL,1983,0,260,,,522,,1531,,832,11337,-10995,-49.3
NZL,1984,0,464,,,844,,1189,,1620,13081,-10484,-47.2
NZL,1985,0,1146,,,1137,,1369,,1996,16080,-13867,-62
NZL,1986,0,2726,,,1884,,1682,,3530,21918,-17140,-62.9
NZL,1987,0,1993,,,2513,,2212,,4782,25928,-19580,-53.4
NZL,1988,236,1947,,,2826,,2115,,5368,25545,-18341,-40.6
NZL,1989,432,2496,,,4414,,8884,,4545,26822,-25783,-59.1
NZL,1990,626,1795,5,11213,5983,,11688,,5274,27707,-25178,-55.6
NZL,1991,901,2345,26,10710,7159,,13996,,3959,25487,-26860,-62.2
NZL,1992,874,2699,356,12963,5880,,17980,,3527,26151,-33470,-81.3
NZL,1993,1666,5157,366,14620,6783,,25062,,3033,27990,-43389,-97.8
NZL,1994,2166,6083,604,19166,8879,,29160,,2825,32268,-49933,-95.5
NZL,1995,3233,7990,483,18437,10946,,38094,,3066,36047,-60477,-98.1
NZL,1996,3586,9706,1466,19851,7901,,45900,,5310,42771,-75627,-110.6
NZL,1997,5002,9150,1287,15997,6831,,40270,,4589,41023,-69570,-102
NZL,1998,5875,6881,1764,16517,8145,,31068,,4957,40411,-55181,-98.3
NZL,1999,8447,7903,2265,17107,9999,,35340,,7839,40420,-52923,-90.8
NZL,2000,8783,4582,4543,20076,8491,,24957,,9670,40487,-38096,-71.3
NZL,2001,11841,4170,4754,21355,7175,,20777,,13027,43321,-32839,-62.5
NZL,2002,12987,5652,6051,28087,9425,,29799,,17134,55034,-46629,-75.9
NZL,2003,18112,8965,6009,34057,11883,,43659,,19683,64717,-62364,-76.4
NZL,2004,22761,12078,6657,45993,13957,,51419,,21858,80724,-79983,-79.4
NZL,2005,25613,11489,5923,42587,11807,,51533,,16611,80888,-81780,-72.8
NZL,2006,30421,11818,6496,45051,13206,,59836,,19654,95764,-91102,-83.8
NZL,2007,37083,12533,8786,59330,15868,,68334,,25675,119018,-103862,-78.3
NZL,2008,19552,5738,7720,46836,13950,,52060,,20202,96212,-88421,-66.5
NZL,2009,30013,9240,10672,57207,13862,,65473,,26975,119731,-109556,-92.2
NZL,2010,35508,9237,12313,65659,16557,,69983,,32285,133800,-112326,-79.1
NZL,2011,33077,8976,14414,69609,18843,,73640,,39028,137301,-112279,-69.4
NIC,1970,0,0,,,0,,0,,28,240,-164,-25.6
NIC,1971,0,0,,,0,,13,,35,296,-216,-25.4
NIC,1972,0,0,,,0,,23,,45,354,-253,-22.7
NIC,1973,0,0,,,0,,37,,59,498,-359,-23.9
NIC,1974,0,0,,,0,,50,,63,675,-558,-34.3
NIC,1975,0,0,,,0,,61,,79,871,-732,-51.5
NIC,1976,0,0,,,0,,74,,99,962,-791,-51.4
NIC,1977,0,0,,,0,,84,,118,1356,-1174,-63.2
NIC,1978,0,0,,,0,,91,,250,1525,-1316,-73.2
NIC,1979,0,0,,,0,,94,,271,1615,-1291,-93
NIC,1980,0,0,,,0,,106,,208,2273,-2107,-115
NIC,1981,0,0,,,0,,106,,225,2562,-2332,-108.1
NIC,1982,0,0,,,0,,116,,284,3037,-2699,-108.1
NIC,1983,0,0,,,0,,116,,328,4203,-3816,-131.6
NIC,1984,0,0,,,0,,124,,261,4913,-4526,-114.1
NIC,1985,0,0,,,0,,124,,593,5880,-4865,-126.2
NIC,1986,0,0,,,0,,124,,153,6886,-6354,-109.5
NIC,1987,0,0,,,0,,126,,123,8014,-8000,-234.7
NIC,1988,0,0,,,0,,126,,123,8765,-8730,-582.2
NIC,1989,0,0,,,0,,129,,235,9763,-9541,-458.3
NIC,1990,0,0,,,0,,130,,209,10819,-10633,-2047.9
NIC,1991,0,0,,,0,,172,,372,11020,-10686,-290.5
NIC,1992,0,0,,,0,,187,,305,11327,-11078,-284.5
NIC,1993,0,0,,,0,,226,,235,11363,-11298,-303.2
NIC,1994,0,0,,,0,,272,,329,12064,-11866,-307.3
NIC,1995,0,0,,,0,,361,,267,10470,-10428,-251.9
NIC,1996,0,0,,,1,,470,,407,6053,-5917,-137.3
NIC,1997,0,0,,,12,,651,,343,6156,-6074,-138.4
NIC,1998,0,1,,,21,,904,,375,6379,-6538,-141.1
NIC,1999,0,2,,,29,,1195,,398,6870,-7130,-146.8
NIC,2000,0,2,,,62,,1448,,564,6823,-7159,-140.1
NIC,2001,0,3,0,0,61,,1559,,989,7312,-7444,-139.5
NIC,2002,0,3,0,0,62,,1696,,697,7603,-8094,-155
NIC,2003,0,7,0,0,65,,1873,,802,7972,-8483,-159.4
NIC,2004,0,23,0,0,67,,2137,,543,6783,-7665,-132.3
NIC,2005,0,47,0,0,65,,2397,,725,6928,-7854,-124.2
NIC,2006,0,35,0,0,67,,2724,,729,6391,-7432,-109.5
NIC,2007,0,35,0,0,69,,3130,,917,5659,-6734,-90.4
NIC,2008,0,35,1,92,69,,4037,,1022,6227,-8068,-97.7
NIC,2009,0,35,5,72,71,,4250,,1322,7684,-9003,-110.4
NIC,2010,0,35,73,52,73,,4808,,1726,8264,-9509,-110.7
NIC,2011,0,35,284,39,73,,5783,,1892,8961,-10923,-113.4
NER,1970,0,0,,,0,,30,,7,32,-36,-8.8
NER,1971,0,0,,,0,,25,,11,42,-22,-5.2
NER,1972,0,0,,,0,,26,,14,55,-25,-5.5
NER,1973,0,0,,,0,,27,,16,65,-25,-4.8
NER,1974,0,0,,,0,,34,,21,94,-61,-11.5
NER,1975,0,0,,,7,,56,,20,115,-94,-12
NER,1976,0,0,,,5,,66,,27,133,-85,-8.5
NER,1977,0,0,,,2,,79,,40,173,-109,-9.4
NER,1978,0,0,,,0,,121,,37,609,-565,-35.6
NER,1979,0,0,,,11,,168,,54,632,-603,-29.3
NER,1980,0,0,,,7,,217,,44,866,-906,-36.1
NER,1981,0,0,,,6,,211,,42,1025,-1082,-49.8
NER,1982,0,0,,,10,,239,,63,960,-1098,-54.4
NER,1983,0,0,,,11,,241,,41,972,-1107,-61.4
NER,1984,0,0,,,12,,242,,463,978,-657,-45
NER,1985,0,0,,,14,,233,,53,1223,-1253,-87
NER,1986,0,0,,,43,,250,,55,1443,-1407,-73.9
NER,1987,0,0,,,53,,265,,51,1652,-1564,-70.1
NER,1988,0,0,,,58,,272,,71,1700,-1611,-70.7
NER,1989,0,0,,,59,,273,,104,1528,-1425,-65.4
NER,1990,0,0,,,59,,314,,152,1758,-1638,-66
NER,1991,0,0,,,62,,329,,96,1526,-1494,-64.2
NER,1992,0,0,,,103,,385,,99,1549,-1507,-64.3
NER,1993,0,0,,,109,,351,,100,1575,-1525,-68.7
NER,1994,0,0,,,107,,340,,115,1542,-1550,-99.2
NER,1995,0,0,,,114,,347,,110,1604,-1633,-93
NER,1996,0,6,2,0,121,,357,,104,1570,-1629,-86.7
NER,1997,0,5,2,0,123,,375,,183,1544,-1564,-90.4
NER,1998,0,4,12,0,144,,487,,164,1680,-1811,-91.5
NER,1999,1,4,9,0,131,,400,,207,1529,-1555,-81.1
NER,2000,0,4,6,8,122,,383,,170,1708,-1720,-102.9
NER,2001,2,4,6,5,111,,391,,223,1520,-1470,-81
NER,2002,1,5,9,1,124,,459,,133,1950,-2022,-97.5
NER,2003,0,5,6,9,142,,550,,158,1996,-1992,-75.3
NER,2004,2,5,1,0,161,,622,,155,2107,-2166,-74.7
NER,2005,2,5,13,20,154,,587,,164,1968,-1988,-58.9
NER,2006,12,5,19,14,165,,693,,201,730,-678,-18.6
NER,2007,11,1,8,0,185,,908,,213,970,-879,-20.7
NER,2008,2,2,36,0,195,,1282,,242,1143,-1282,-23.8
NER,2009,19,11,20,1,324,,2286,,259,1357,-2401,-45
NER,2010,13,57,33,79,246,,2966,,361,1516,-3158,-55.2
NER,2011,12,57,,,306,,4010,,365,1564,-4276,-67.4
NGA,1970,0,0,,,0,,1414,,77,837,-1971,-31.7
NGA,1971,0,0,,,0,,1700,,119,960,-2133,-24.9
NGA,1972,0,0,,,0,,2005,,120,1082,-2611,-25.5
NGA,1973,0,0,,,0,,2378,,208,1779,-3390,-28.6
NGA,1974,0,0,,,0,,2635,,313,1881,1400,9.5
NGA,1975,0,0,,,0,,3105,,445,1687,1238,6.1
NGA,1976,0,0,,,0,,3444,,611,1338,1009,3.8
NGA,1977,0,0,,,0,,3885,,796,3146,-2003,-6.8
NGA,1978,0,0,,,0,,4096,,789,5091,-6512,-19.6
NGA,1979,0,0,,,5,,4405,,2238,6245,-2859,-6.6
NGA,1980,0,0,,,10,,3666,,5623,8938,3263,5.4
NGA,1981,0,0,,,18,,4209,,1809,11446,-9932,-15.9
NGA,1982,0,0,,,0,,4639,,1604,11993,-13416,-24.9
NGA,1983,0,0,,,1,,5004,,1680,17577,-19910,-54.5
NGA,1984,0,0,,,2,,5193,,1576,17783,-19935,-75.3
NGA,1985,0,0,,,4,,5678,,1894,18655,-20768,-80
NGA,1986,0,0,,,19,,5872,,2399,22216,-24588,-119.6
NGA,1987,0,0,,,11,,6482,,3691,29025,-30640,-139.8
NGA,1988,0,0,,,16,,6861,,3108,29624,-32710,-134.5
NGA,1989,0,0,,,814,,8745,,4568,30122,-31720,-135.1
NGA,1990,0,0,,,1228,,9333,,5150,33439,-32529,-103.3
NGA,1991,0,0,,,1640,,10045,,5434,33527,-32064,-113.2
NGA,1992,0,0,,,1900,,10942,,4794,29019,-32299,-126.6
NGA,1993,0,0,,,2432,,12287,,4898,30736,-34320,-217.4
NGA,1994,0,0,,,2761,,14247,,4593,33092,-38599,-213.4
NGA,1995,0,0,,,2952,,15326,,6328,34094,-38696,-104.7
NGA,1996,0,0,,,3550,,16919,,5411,31415,-35298,-76.7
NGA,1997,0,0,,,3653,,18459,,5900,30891,-32216,-91
NGA,1998,0,0,,,3811,,19510,,7118,30631,-32111,-98.1
NGA,1999,0,0,,,3984,,20515,,4793,30518,-36806,-102.6
NGA,2000,0,0,,,4153,,21655,,6616,31886,-32861,-70.8
NGA,2001,0,0,,,4247,,22846,,7604,31589,-32127,-72.8
NGA,2002,0,0,,,4419,,24720,,8305,32888,-37552,-63.5
NGA,2003,0,0,,,4586,,26725,,9237,35661,-41434,-61.2
NGA,2004,1142,2455,,,4847,,28599,,12479,39431,-35061,-39.9
NGA,2005,2572,3586,279,3361,4862,,33582,,18324,33803,-16932,-15.1
NGA,2006,3923,5335,426,4368,5181,,38436,,34714,18388,23958,16.5
NGA,2007,5644,6795,564,5574,6049,,44471,,36781,22595,25948,15.6
NGA,2008,9710,5835,1257,7868,7101,,52668,,26106,25197,12220,5.9
NGA,2009,10472,6327,1326,8041,8626,,61223,,23834,28100,-7956,-4.7
NGA,2010,11508,8507,1420,9610,9541,,67271,,35491,27454,-11772,-5.1
NGA,2011,12996,11099,1555,12211,10358,,76113,,47570,30784,-11861,-4.9
NOR,1970,109,9,,,107,,455,,1832,3737,-1366,-10.8
NOR,1971,95,12,,,151,,655,,1906,4753,-2148,-15
NOR,1972,131,12,,,159,,899,,2298,5427,-2463,-14.6
NOR,1973,148,14,,,237,,1394,,3570,7313,-3232,-14.7
NOR,1974,163,15,,,280,,2111,,4438,9732,-5090,-19.2
NOR,1975,150,38,,,311,,2424,,4503,12548,-7849,-24.4
NOR,1976,174,82,,,343,,3334,,4799,16856,-12767,-36
NOR,1977,166,132,,,417,,4773,,5297,22593,-19421,-47.7
NOR,1978,192,138,,,497,,5691,,6076,27754,-23957,-52.1
NOR,1979,194,543,,,549,,6059,,7424,31221,-25440,-48.4
NOR,1980,498,438,210,10864,561,,5980,,9219,31749,-21841,-34.3
NOR,1981,425,370,233,9505,581,,6640,,10048,30212,-19914,-31.7
NOR,1982,399,324,252,8288,619,,6640,,10116,30051,-19008,-30.7
NOR,1983,439,798,323,6708,647,,6821,,10095,26906,-16714,-27.5
NOR,1984,371,1172,394,6284,667,,5587,,10247,26241,-12350,-20.2
NOR,1985,454,1870,430,8381,1093,,6076,,13372,30909,-10019,-15.6
NOR,1986,823,2210,1057,13326,1609,,8470,,17701,38601,-16623,-21.5
NOR,1987,1299,2588,1940,18645,2455,,8616,,24217,51222,-20179,-21.8
NOR,1988,1528,4180,1626,21620,3973,,8661,,22359,49777,-21489,-21.5
NOR,1989,2267,7635,1565,24031,5094,,9690,,23350,49695,-22525,-22.4
NOR,1990,2657,8342,2320,26722,10884,,12391,,29746,54215,-16328,-13.9
NOR,1991,3584,7144,3403,26176,12155,,15871,,31823,51392,-13614,-11.4
NOR,1992,4014,6370,5607,24400,11799,,13647,,32279,47904,-7889,-6.1
NOR,1993,5101,9556,5762,22449,12610,,13621,,25672,44054,-4225,-3.6
NOR,1994,4929,12662,,,17731,,16282,,33870,45161,1450,1.2
NOR,1995,6383,14137,,,22519,,18800,,37047,49937,5593,3.8
NOR,1996,8946,17645,,,25440,,21001,,45771,61261,6767,4.2
NOR,1997,12825,17310,,,27967,,22486,,57148,70840,10704,6.8
NOR,1998,25280,11907,27987,35785,31605,,25618,,62136,83564,16979,11.2
NOR,1999,35166,14254,30463,36795,42448,,29430,,74463,95418,36784,23.1
NOR,2000,43899,15581,45341,53616,46308,,30265,,98899,123916,46941,27.9
NOR,2001,41571,15977,58887,52389,55387,,32669,,115648,126329,60908,35.6
NOR,2002,55419,15320,87598,64075,72595,,42781,,168052,179440,90525,47.2
NOR,2003,67157,22517,108426,81519,82616,,48967,,219256,221943,112822,50.2
NOR,2004,99440,40549,152527,90497,92019,,85028,,266133,248385,127938,49.2
NOR,2005,125959,58822,154679,99388,98529,,81474,,299662,262385,168455,55.4
NOR,2006,174890,100857,259443,137652,122106,,97577,,444926,392655,207674,61.1
NOR,2007,248248,132994,297570,190431,155197,,132441,,548176,521167,225858,57.4
NOR,2008,203333,40755,320004,205562,145015,,118518,,508683,538102,210607,46.4
NOR,2009,353414,76560,296669,222785,168880,,148322,,477185,497197,326259,86.1
